product_id,product_name,aisle_id,department_id,nid,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
34497,"Prosciutto, Americano",96,20,236,"PACE, Pico De Gallo",100 g,31,0g,,0,469.00 mg,0,0,0,0,0,0,0,313.00 IU,0,0,0,0,0,0,0,0,3.8 mg,0,0,0,0,0.00 mg,0,0.00 mg,0,0,0,0,0,0,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38 g,0,6.25 g,0,0,0,0,0,0,0.00 g,0.000 g,0,0,0.00 mg,0,2.62 g,0,0,88.00 g
38382,Campo De Montalban,2,16,236,"PACE, Pico De Gallo",100 g,31,0g,,0,469.00 mg,0,0,0,0,0,0,0,313.00 IU,0,0,0,0,0,0,0,0,3.8 mg,0,0,0,0,0.00 mg,0,0.00 mg,0,0,0,0,0,0,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38 g,0,6.25 g,0,0,0,0,0,0,0.00 g,0.000 g,0,0,0.00 mg,0,2.62 g,0,0,88.00 g
47446,Rio Briati,2,16,236,"PACE, Pico De Gallo",100 g,31,0g,,0,469.00 mg,0,0,0,0,0,0,0,313.00 IU,0,0,0,0,0,0,0,0,3.8 mg,0,0,0,0,0.00 mg,0,0.00 mg,0,0,0,0,0,0,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38 g,0,6.25 g,0,0,0,0,0,0,0.00 g,0.000 g,0,0,0.00 mg,0,2.62 g,0,0,88.00 g
17560,Dairy Free Cultured Plain Coconut Milk,120,16,4071,"Babyfood, strained, vegetable and brown rice",100 g,69,1.5g,0.1g,0,14.00 mg,15.2 mg,16.00 mcg,0.00 mcg,1.100 mg,0,0.050 mg,0.050 mg,150.00 IU,8.00 mcg,33.00 mcg,73.00 mcg,0.00 mcg,550.00 mcg,0,0.00 mcg,0.050 mg,0.3 mg,0.00 IU,0.15 mg,0.15 mg,13.4 mcg,14.00 mg,0.080 mg,0.40 mg,15.00 mg,0,33.00 mg,135.00 mg,1.2 mcg,0.22 mg,1.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10 g,1.1 g,2.39 g,0,0,0,0,0,0,1.50 g,0.140 g,0.970 g,0.320 g,0.00 mg,0.0 g,0.43 g,0.00 mg,0.00 mg,84.10 g
31445,Dairy Free Plain Cultured Coconut Milk,120,16,4071,"Babyfood, strained, vegetable and brown rice",100 g,69,1.5g,0.1g,0,14.00 mg,15.2 mg,16.00 mcg,0.00 mcg,1.100 mg,0,0.050 mg,0.050 mg,150.00 IU,8.00 mcg,33.00 mcg,73.00 mcg,0.00 mcg,550.00 mcg,0,0.00 mcg,0.050 mg,0.3 mg,0.00 IU,0.15 mg,0.15 mg,13.4 mcg,14.00 mg,0.080 mg,0.40 mg,15.00 mg,0,33.00 mg,135.00 mg,1.2 mcg,0.22 mg,1.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10 g,1.1 g,2.39 g,0,0,0,0,0,0,1.50 g,0.140 g,0.970 g,0.320 g,0.00 mg,0.0 g,0.43 g,0.00 mg,0.00 mg,84.10 g
17565,Boneless Ribeye Steak,122,12,4847,"Pork, raw, separable lean and fat, boneless, Leg Cap Steak",100 g,123,3.4g,1.2g,63mg,73.00 mg,71.9 mg,1.00 mcg,0.00 mcg,7.092 mg,0.802 mg,0.423 mg,0.525 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.64 mcg,0.553 mg,0.0 mg,0,0.08 mg,0.08 mg,0.0 mcg,7.00 mg,0.057 mg,0.84 mg,22.00 mg,0.009 mg,207.00 mg,365.00 mg,25.2 mcg,3.18 mg,21.64 g,1.239 g,1.394 g,2.024 g,0.244 g,3.306 g,0.978 g,0.880 g,0.075 g,1.025 g,1.781 g,1.924 g,0.593 g,0.899 g,0.875 g,0.904 g,0.952 g,0.258 g,0.857 g,1.094 g,0.00 g,0.0 g,0.00 g,0,0,0,0,0,0,3.39 g,1.187 g,1.688 g,0.509 g,63.00 mg,0.0 g,1.02 g,0.00 mg,0.00 mg,75.18 g
17610,In Oil Sardines,95,15,355,"Fish oil, sardine",100 g,902,100g,30g,710mg,0.00 mg,0,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0,0,0,0,0,0.00 mcg,0.000 mg,0.0 mg,332.00 IU,0,0,0,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.0 mcg,0.00 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 g,0.0 g,0,0,0,0,0,0,0,100.00 g,29.892 g,33.841 g,31.867 g,710.00 mg,0,0.00 g,0,0,0.00 g
30889,In Water Sardines,95,15,355,"Fish oil, sardine",100 g,902,100g,30g,710mg,0.00 mg,0,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0,0,0,0,0,0.00 mcg,0.000 mg,0.0 mg,332.00 IU,0,0,0,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.0 mcg,0.00 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 g,0.0 g,0,0,0,0,0,0,0,100.00 g,29.892 g,33.841 g,31.867 g,710.00 mg,0,0.00 g,0,0,0.00 g
33743,Portuguese Sardines In Spring Water,95,15,355,"Fish oil, sardine",100 g,902,100g,30g,710mg,0.00 mg,0,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0,0,0,0,0,0.00 mcg,0.000 mg,0.0 mg,332.00 IU,0,0,0,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.0 mcg,0.00 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 g,0.0 g,0,0,0,0,0,0,0,100.00 g,29.892 g,33.841 g,31.867 g,710.00 mg,0,0.00 g,0,0,0.00 g
41286,Sardines in Water,95,15,355,"Fish oil, sardine",100 g,902,100g,30g,710mg,0.00 mg,0,0.00 mcg,0.00 mcg,0.000 mg,0.000 mg,0.000 mg,0.000 mg,0.00 IU,0.00 mcg,0,0,0,0,0,0.00 mcg,0.000 mg,0.0 mg,332.00 IU,0,0,0,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.000 mg,0.00 mg,0.00 mg,0.0 mcg,0.00 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 g,0.0 g,0,0,0,0,0,0,0,100.00 g,29.892 g,33.841 g,31.867 g,710.00 mg,0,0.00 g,0,0,0.00 g
17621,Vanilla Yogurt Raisins Halloween Mini-Snacks,117,19,7096,"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Bite Size Blueberry Muffin",100 g,352,1.6g,0.4g,0,5.00 mg,0,364.00 mcg,345.00 mcg,9.100 mg,0,0.770 mg,0.680 mg,15.00 IU,0,0,0,0,0,0,2.70 mcg,0.910 mg,0.0 mg,0,0.67 mg,0.67 mg,0,26.00 mg,0,29.50 mg,81.00 mg,0,346.00 mg,341.00 mg,0,2.70 mg,8.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.80 g,10.2 g,22.70 g,0,0,0,0,0,0,1.60 g,0.400 g,0.200 g,0.800 g,0.00 mg,0,0.20 g,0,0,5.00 g
46018,Strawberry Lowfat Yogurt with Kellogg's Granola,120,16,7096,"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Bite Size Blueberry Muffin",100 g,352,1.6g,0.4g,0,5.00 mg,0,364.00 mcg,345.00 mcg,9.100 mg,0,0.770 mg,0.680 mg,15.00 IU,0,0,0,0,0,0,2.70 mcg,0.910 mg,0.0 mg,0,0.67 mg,0.67 mg,0,26.00 mg,0,29.50 mg,81.00 mg,0,346.00 mg,341.00 mg,0,2.70 mg,8.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.80 g,10.2 g,22.70 g,0,0,0,0,0,0,1.60 g,0.400 g,0.200 g,0.800 g,0.00 mg,0,0.20 g,0,0,5.00 g
17629,Eco Refillable Neti Salt Jar,47,11,6476,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,100 g,222,11g,7.1g,42mg,1586.00 mg,0,0,0,0,0,0.650 mg,0,982.00 IU,0,0,0,0,0,0,0,0,0.1 mg,0,0,0,0,574.00 mg,0,0.14 mg,0,0,1024.00 mg,345.00 mg,0,2.49 mg,19.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80 g,0.0 g,8.50 g,0,0,0,0,0,0,10.60 g,7.100 g,0,0,42.00 mg,0,6.60 g,0,0,51.30 g
32043,Organic Low Fat Vanila Milk,84,16,6476,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,100 g,222,11g,7.1g,42mg,1586.00 mg,0,0,0,0,0,0.650 mg,0,982.00 IU,0,0,0,0,0,0,0,0,0.1 mg,0,0,0,0,574.00 mg,0,0.14 mg,0,0,1024.00 mg,345.00 mg,0,2.49 mg,19.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80 g,0.0 g,8.50 g,0,0,0,0,0,0,10.60 g,7.100 g,0,0,42.00 mg,0,6.60 g,0,0,51.30 g
38621,CoQ10 200 mg Liquid Softgels,47,11,6476,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,100 g,222,11g,7.1g,42mg,1586.00 mg,0,0,0,0,0,0.650 mg,0,982.00 IU,0,0,0,0,0,0,0,0,0.1 mg,0,0,0,0,574.00 mg,0,0.14 mg,0,0,1024.00 mg,345.00 mg,0,2.49 mg,19.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80 g,0.0 g,8.50 g,0,0,0,0,0,0,10.60 g,7.100 g,0,0,42.00 mg,0,6.60 g,0,0,51.30 g
43040,Probiolicious Probiotic Gummies,47,11,6476,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,100 g,222,11g,7.1g,42mg,1586.00 mg,0,0,0,0,0,0.650 mg,0,982.00 IU,0,0,0,0,0,0,0,0,0.1 mg,0,0,0,0,574.00 mg,0,0.14 mg,0,0,1024.00 mg,345.00 mg,0,2.49 mg,19.60 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80 g,0.0 g,8.50 g,0,0,0,0,0,0,10.60 g,7.100 g,0,0,42.00 mg,0,6.60 g,0,0,51.30 g
17641,"Chorizo, Espanol",96,20,6382,"Restaurant, Arroz con frijoles negros (rice and black beans), Latino",100 g,151,3.9g,0.7g,0,420.00 mg,0,0,0,1.017 mg,0.263 mg,0.021 mg,0.122 mg,0,0,0,0,0,0,0,0,0.062 mg,0,0,0.47 mg,0.47 mg,10.3 mcg,37.00 mg,0.161 mg,1.57 mg,26.00 mg,0.443 mg,87.00 mg,224.00 mg,4.8 mcg,0.74 mg,4.64 g,0.212 g,0.323 g,0.520 g,0.053 g,0.764 g,0.180 g,0.127 g,0,0.201 g,0.366 g,0.255 g,0.069 g,0.260 g,0.164 g,0.260 g,0.191 g,0.058 g,0.149 g,0.265 g,24.40 g,3.4 g,0.86 g,0.46 g,0.00 g,0.40 g,0.00 g,0.00 g,0.00 g,3.85 g,0.729 g,0.889 g,1.557 g,0,0,1.63 g,0,0,65.47 g
27327,Habanero Peppers,83,4,6382,"Restaurant, Arroz con frijoles negros (rice and black beans), Latino",100 g,151,3.9g,0.7g,0,420.00 mg,0,0,0,1.017 mg,0.263 mg,0.021 mg,0.122 mg,0,0,0,0,0,0,0,0,0.062 mg,0,0,0.47 mg,0.47 mg,10.3 mcg,37.00 mg,0.161 mg,1.57 mg,26.00 mg,0.443 mg,87.00 mg,224.00 mg,4.8 mcg,0.74 mg,4.64 g,0.212 g,0.323 g,0.520 g,0.053 g,0.764 g,0.180 g,0.127 g,0,0.201 g,0.366 g,0.255 g,0.069 g,0.260 g,0.164 g,0.260 g,0.191 g,0.058 g,0.149 g,0.265 g,24.40 g,3.4 g,0.86 g,0.46 g,0.00 g,0.40 g,0.00 g,0.00 g,0.00 g,3.85 g,0.729 g,0.889 g,1.557 g,0,0,1.63 g,0,0,65.47 g
17708,Organic Corn Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
19508,Corn Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
22984,Plain Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
30341,Organic Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
33091,Flour Fajitas Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
41988,Corn Tortilla,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
43973,Soft Taco Tortillas,128,3,2575,"Snacks, nacho cheese, tortilla chips",100 g,519,27g,3.9g,0,691.00 mg,22.5 mg,13.00 mcg,0.00 mcg,1.290 mg,0.364 mg,0.136 mg,0.153 mg,112.00 IU,6.00 mcg,8.00 mcg,35.00 mcg,55.00 mcg,769.00 mcg,0,0.00 mcg,0.220 mg,0.4 mg,0.00 IU,6.24 mg,6.24 mg,1.3 mcg,137.00 mg,0.102 mg,1.16 mg,75.00 mg,0.330 mg,252.00 mg,223.00 mg,7.4 mcg,1.38 mg,7.36 g,0.503 g,0.387 g,0.537 g,0.125 g,1.507 g,0.286 g,0.238 g,0.000 g,0.296 g,0.881 g,0.291 g,0.163 g,0.374 g,0.676 g,0.370 g,0.282 g,0.066 g,0.318 g,0.402 g,60.81 g,5.1 g,2.59 g,0,0,0,0,0,0,27.42 g,3.876 g,9.089 g,12.257 g,0.00 mg,0.0 g,2.75 g,0.00 mg,0.00 mg,1.66 g
17740,"Tortillas, Flour",128,3,550,"Bagels, wheat",100 g,250,1.5g,,0,439.00 mg,9.8 mg,76.00 mcg,46.00 mcg,3.370 mg,0.375 mg,0.209 mg,0.403 mg,0.00 IU,0.00 mcg,0.00 mcg,2.00 mcg,0.00 mcg,88.00 mcg,0,0.00 mcg,0.147 mg,0.0 mg,0.00 IU,0.32 mg,0.32 mg,1.5 mcg,20.00 mg,0.175 mg,2.76 mg,51.00 mg,1.430 mg,142.00 mg,165.00 mg,28.7 mcg,1.10 mg,10.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.89 g,4.1 g,6.12 g,0,0,0,0,0,0,1.53 g,0.000 g,0.290 g,0.936 g,0.00 mg,0.0 g,1.82 g,0.00 mg,0.00 mg,37.55 g
17789,Soy Free Buttery Spread,91,16,4943,"Margarine-like spread, SMART BALANCE Light Buttery Spread",100 g,337,36g,10g,0,580.00 mg,0,0,0,0.000 mg,0,0.000 mg,0.000 mg,5161.00 IU,1433.00 mcg,0,0,0,0,0,0,0.000 mg,0,0,15.75 mg,15.75 mg,46.8 mcg,3.00 mg,0.000 mg,0.00 mg,1.00 mg,0.000 mg,1.00 mg,32.00 mg,0,0.00 mg,0.02 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98 g,0,0,0,0,0,0,0,0,36.41 g,10.087 g,13.699 g,9.651 g,0,0,1.70 g,0,0,59.89 g
20740,Omega-3 Buttery Spread,91,16,4943,"Margarine-like spread, SMART BALANCE Light Buttery Spread",100 g,337,36g,10g,0,580.00 mg,0,0,0,0.000 mg,0,0.000 mg,0.000 mg,5161.00 IU,1433.00 mcg,0,0,0,0,0,0,0.000 mg,0,0,15.75 mg,15.75 mg,46.8 mcg,3.00 mg,0.000 mg,0.00 mg,1.00 mg,0.000 mg,1.00 mg,32.00 mg,0,0.00 mg,0.02 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98 g,0,0,0,0,0,0,0,0,36.41 g,10.087 g,13.699 g,9.651 g,0,0,1.70 g,0,0,59.89 g
17810,Activia Fruit Fusion Strawberry & Raspberry Yogurt,120,16,1856,"Babyfood, peach yogurt, dessert",100 g,76,0.2g,0.1g,4mg,14.00 mg,3.9 mg,8.00 mcg,0.00 mcg,0.400 mg,0,0.050 mg,0.010 mg,3.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.43 mcg,0.020 mg,11.7 mg,0.00 IU,0.00 mg,0.00 mg,0.0 mcg,27.00 mg,0.040 mg,0.40 mg,13.00 mg,0,27.00 mg,102.00 mg,0.8 mcg,0.18 mg,0.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60 g,0.4 g,11.11 g,0,0,0,0,0,0,0.18 g,0.117 g,0.048 g,0.005 g,4.00 mg,0.0 g,0.45 g,0.00 mg,0.00 mg,80.87 g
22782,Original Key Lime Pie Yogurt,120,16,1856,"Babyfood, peach yogurt, dessert",100 g,76,0.2g,0.1g,4mg,14.00 mg,3.9 mg,8.00 mcg,0.00 mcg,0.400 mg,0,0.050 mg,0.010 mg,3.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.43 mcg,0.020 mg,11.7 mg,0.00 IU,0.00 mg,0.00 mg,0.0 mcg,27.00 mg,0.040 mg,0.40 mg,13.00 mg,0,27.00 mg,102.00 mg,0.8 mcg,0.18 mg,0.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60 g,0.4 g,11.11 g,0,0,0,0,0,0,0.18 g,0.117 g,0.048 g,0.005 g,4.00 mg,0.0 g,0.45 g,0.00 mg,0.00 mg,80.87 g
31363,Peach/Strawberry Yogurt Fridge Pack,120,16,1856,"Babyfood, peach yogurt, dessert",100 g,76,0.2g,0.1g,4mg,14.00 mg,3.9 mg,8.00 mcg,0.00 mcg,0.400 mg,0,0.050 mg,0.010 mg,3.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.43 mcg,0.020 mg,11.7 mg,0.00 IU,0.00 mg,0.00 mg,0.0 mcg,27.00 mg,0.040 mg,0.40 mg,13.00 mg,0,27.00 mg,102.00 mg,0.8 mcg,0.18 mg,0.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60 g,0.4 g,11.11 g,0,0,0,0,0,0,0.18 g,0.117 g,0.048 g,0.005 g,4.00 mg,0.0 g,0.45 g,0.00 mg,0.00 mg,80.87 g
31715,Original Yogurt Cookies & Cream,120,16,1856,"Babyfood, peach yogurt, dessert",100 g,76,0.2g,0.1g,4mg,14.00 mg,3.9 mg,8.00 mcg,0.00 mcg,0.400 mg,0,0.050 mg,0.010 mg,3.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.43 mcg,0.020 mg,11.7 mg,0.00 IU,0.00 mg,0.00 mg,0.0 mcg,27.00 mg,0.040 mg,0.40 mg,13.00 mg,0,27.00 mg,102.00 mg,0.8 mcg,0.18 mg,0.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60 g,0.4 g,11.11 g,0,0,0,0,0,0,0.18 g,0.117 g,0.048 g,0.005 g,4.00 mg,0.0 g,0.45 g,0.00 mg,0.00 mg,80.87 g
38037,PRO Alphonso Mango Lassi Yogurt Drink,120,16,1856,"Babyfood, peach yogurt, dessert",100 g,76,0.2g,0.1g,4mg,14.00 mg,3.9 mg,8.00 mcg,0.00 mcg,0.400 mg,0,0.050 mg,0.010 mg,3.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.43 mcg,0.020 mg,11.7 mg,0.00 IU,0.00 mg,0.00 mg,0.0 mcg,27.00 mg,0.040 mg,0.40 mg,13.00 mg,0,27.00 mg,102.00 mg,0.8 mcg,0.18 mg,0.90 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60 g,0.4 g,11.11 g,0,0,0,0,0,0,0.18 g,0.117 g,0.048 g,0.005 g,4.00 mg,0.0 g,0.45 g,0.00 mg,0.00 mg,80.87 g
17823,Organic Dried Whole Blueberries,117,19,6267,"Snacks, multigrain, made from dried potatoes (preformed), potato chips",100 g,505,25g,6.3g,0,544.00 mg,32.9 mg,16.00 mcg,0.00 mcg,2.558 mg,0.603 mg,0.085 mg,0.132 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.252 mg,0.7 mg,0.00 IU,9.08 mg,9.08 mg,7.3 mcg,26.00 mg,0.141 mg,0.85 mg,40.00 mg,0.761 mg,127.00 mg,330.00 mg,8.4 mcg,0.91 mg,5.30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.34 g,2.7 g,4.08 g,0.40 g,0.00 g,0.37 g,0.43 g,0.32 g,2.57 g,24.74 g,6.307 g,4.285 g,10.614 g,0.00 mg,0.0 g,2.36 g,0.00 mg,0.00 mg,2.27 g
