product_id,product_name,aisle_id,department_id,nid,name,serving_size,total_fat,fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,carbohydrate,sugars,product_freq
25340,Large Yellow Flesh Nectarine,24,4,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,15301
26384,Large Brown Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,11655
26900,USDA AA Extra Large Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,2231
31196,Half Dozen Grade A White Eggs Large,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,1044
34005,Black Seedless Grapes,24,4,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,3938
34234,Grade AA Large White Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,6506
35992,Large White Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,1867
36418,Grapes Green Seedless,24,4,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,1675
43209,Large Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,2745
44177,Large Grade A Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,2056
46654,Organic Grade A Large Brown Eggs,86,16,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,15703
46906,Grape White/Green Seedless,24,4,2364,"Beans, raw, mature seeds, small white",100 g,1.2g,1.18 g,0.3g,0,12.00 mg,0,386.00 mcg,0.00 mcg,1.342 mg,0.729 mg,0.207 mg,0.743 mg,0.00 IU,0.00 mcg,0.439 mg,0.0 mg,0.00 IU,0,0,173.00 mg,0.635 mg,7.73 mg,183.00 mg,1.278 mg,445.00 mg,1542.00 mg,12.8 mcg,2.81 mg,21.11 g,62.25 g,0,38971
11520,Large Alfresco Eggs,86,16,3522,KRAFT VELVEETA Pasteurized Process Cheese Spread,100 g,22g,22.00 g,14g,80mg,1499.00 mg,0,0,0,0,0,0.350 mg,0,1107.00 IU,0,0,0.2 mg,0,0,0,466.00 mg,0,0.18 mg,0,0,863.00 mg,335.00 mg,0,1.84 mg,16.30 g,9.80 g,8.10 g,40376
11266,Dried Mangos,117,19,535,Candied fruit,100 g,0.1g,0.07 g,,0,98.00 mg,2.2 mg,0.00 mcg,0.00 mcg,0.000 mg,0,0.000 mg,0.000 mg,19.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.04 mg,0.3 mcg,18.00 mg,0.029 mg,0.17 mg,4.00 mg,0.111 mg,5.00 mg,56.00 mg,0.6 mcg,0.05 mg,0.34 g,82.74 g,80.68 g,4081
19906,Fresh Whole White Mushrooms,83,4,535,Candied fruit,100 g,0.1g,0.07 g,,0,98.00 mg,2.2 mg,0.00 mcg,0.00 mcg,0.000 mg,0,0.000 mg,0.000 mg,19.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.04 mg,0.3 mcg,18.00 mg,0.029 mg,0.17 mg,4.00 mg,0.111 mg,5.00 mg,56.00 mg,0.6 mcg,0.05 mg,0.34 g,82.74 g,80.68 g,2585
39332,Dried Mangoes,117,19,535,Candied fruit,100 g,0.1g,0.07 g,,0,98.00 mg,2.2 mg,0.00 mcg,0.00 mcg,0.000 mg,0,0.000 mg,0.000 mg,19.00 IU,0.00 mcg,0.000 mg,0.0 mg,0.00 IU,0.04 mg,0.3 mcg,18.00 mg,0.029 mg,0.17 mg,4.00 mg,0.111 mg,5.00 mg,56.00 mg,0.6 mcg,0.05 mg,0.34 g,82.74 g,80.68 g,2704
31041,Envirokidz Chocolate Koala Crisp,121,14,4964,"Candies, COCOAVIA Crispy Chocolate Bar, MARS SNACKFOOD US",100 g,26g,26.23 g,14g,0,40.00 mg,0,200.00 mcg,0,0,0,0,0,27.00 IU,3.00 mcg,1.500 mg,37.9 mg,0,10.13 mg,0,1070.00 mg,0,3.45 mg,0,0,0,0,0,0,8.21 g,62.06 g,34.96 g,1598
31663,Vanilla Blueberry Clusters With Flax Seeds Granola,57,14,3858,"Babyfood, strained, apple and raspberry, fruit",100 g,0.2g,0.20 g,,0,0.00 mg,3.5 mg,1.00 mcg,0.00 mcg,0.106 mg,0.090 mg,0.028 mg,0.014 mg,22.00 IU,0.00 mcg,0.034 mg,26.8 mg,0.00 IU,0.21 mg,0.8 mcg,5.00 mg,0.054 mg,0.22 mg,4.00 mg,0,8.00 mg,80.00 mg,0.3 mcg,0.03 mg,0.20 g,15.60 g,12.96 g,6122
15040,Organic Acorn Squash,83,4,272,"Prickly pears, raw",100 g,0.5g,0.51 g,0.1g,0,5.00 mg,0,6.00 mcg,0.00 mcg,0.460 mg,0,0.060 mg,0.014 mg,43.00 IU,0.00 mcg,0.060 mg,14.0 mg,0,0,0,56.00 mg,0.080 mg,0.30 mg,85.00 mg,0,24.00 mg,220.00 mg,0.6 mcg,0.12 mg,0.73 g,9.57 g,0,3577
26842,Boneless Beef Sirloin Steak,122,12,2429,"CRACKER BARREL, grilled sirloin steak",100 g,8.5g,8.52 g,3g,87mg,180.00 mg,0,0,0,6.403 mg,0.770 mg,0.350 mg,0.089 mg,23.00 IU,3.00 mcg,0.691 mg,0,0,0.46 mg,1.0 mcg,7.00 mg,0.112 mg,2.75 mg,28.00 mg,0.020 mg,249.00 mg,408.00 mg,31.8 mcg,5.42 mg,31.52 g,0.00 g,0,3067
15503,Pickling Cucumber,83,4,5881,"Pickles, sweet (includes bread and butter pickles), cucumber",100 g,0.4g,0.41 g,0.1g,0,457.00 mg,3.1 mg,1.00 mcg,0.00 mcg,0.115 mg,0.051 mg,0.030 mg,0.025 mg,764.00 IU,0.00 mcg,0.024 mg,0.7 mg,0.00 IU,0.36 mg,47.1 mcg,61.00 mg,0.028 mg,0.25 mg,7.00 mg,0.065 mg,18.00 mg,100.00 mg,0.0 mcg,0.12 mg,0.58 g,21.15 g,18.27 g,1211
17985,Uncooked Medium Flour Tortillas,128,3,5881,"Pickles, sweet (includes bread and butter pickles), cucumber",100 g,0.4g,0.41 g,0.1g,0,457.00 mg,3.1 mg,1.00 mcg,0.00 mcg,0.115 mg,0.051 mg,0.030 mg,0.025 mg,764.00 IU,0.00 mcg,0.024 mg,0.7 mg,0.00 IU,0.36 mg,47.1 mcg,61.00 mg,0.028 mg,0.25 mg,7.00 mg,0.065 mg,18.00 mg,100.00 mg,0.0 mcg,0.12 mg,0.58 g,21.15 g,18.27 g,2299
20788,Olive Oil & Sel Gris Sourdough Flatbread,128,3,5881,"Pickles, sweet (includes bread and butter pickles), cucumber",100 g,0.4g,0.41 g,0.1g,0,457.00 mg,3.1 mg,1.00 mcg,0.00 mcg,0.115 mg,0.051 mg,0.030 mg,0.025 mg,764.00 IU,0.00 mcg,0.024 mg,0.7 mg,0.00 IU,0.36 mg,47.1 mcg,61.00 mg,0.028 mg,0.25 mg,7.00 mg,0.065 mg,18.00 mg,100.00 mg,0.0 mcg,0.12 mg,0.58 g,21.15 g,18.27 g,1477
23054,Whole Wheat Sourdough,112,3,5881,"Pickles, sweet (includes bread and butter pickles), cucumber",100 g,0.4g,0.41 g,0.1g,0,457.00 mg,3.1 mg,1.00 mcg,0.00 mcg,0.115 mg,0.051 mg,0.030 mg,0.025 mg,764.00 IU,0.00 mcg,0.024 mg,0.7 mg,0.00 IU,0.36 mg,47.1 mcg,61.00 mg,0.028 mg,0.25 mg,7.00 mg,0.065 mg,18.00 mg,100.00 mg,0.0 mcg,0.12 mg,0.58 g,21.15 g,18.27 g,1893
49217,Persian (Armenian) Cucumber,83,4,5881,"Pickles, sweet (includes bread and butter pickles), cucumber",100 g,0.4g,0.41 g,0.1g,0,457.00 mg,3.1 mg,1.00 mcg,0.00 mcg,0.115 mg,0.051 mg,0.030 mg,0.025 mg,764.00 IU,0.00 mcg,0.024 mg,0.7 mg,0.00 IU,0.36 mg,47.1 mcg,61.00 mg,0.028 mg,0.25 mg,7.00 mg,0.065 mg,18.00 mg,100.00 mg,0.0 mcg,0.12 mg,0.58 g,21.15 g,18.27 g,1684
2309,Organic Ground Flaxseed,47,11,486,"Seeds, flaxseed",100 g,42g,42.16 g,3.7g,0,30.00 mg,78.7 mg,87.00 mcg,0.00 mcg,3.080 mg,0.985 mg,0.161 mg,1.644 mg,0.00 IU,0.00 mcg,0.473 mg,0.6 mg,0.00 IU,0.31 mg,4.3 mcg,255.00 mg,1.220 mg,5.73 mg,392.00 mg,2.482 mg,642.00 mg,813.00 mg,25.4 mcg,4.34 mg,18.29 g,28.88 g,1.55 g,2544
41273,Broccoli Florets,123,4,486,"Seeds, flaxseed",100 g,42g,42.16 g,3.7g,0,30.00 mg,78.7 mg,87.00 mcg,0.00 mcg,3.080 mg,0.985 mg,0.161 mg,1.644 mg,0.00 IU,0.00 mcg,0.473 mg,0.6 mg,0.00 IU,0.31 mg,4.3 mcg,255.00 mg,1.220 mg,5.73 mg,392.00 mg,2.482 mg,642.00 mg,813.00 mg,25.4 mcg,4.34 mg,18.29 g,28.88 g,1.55 g,5778
18078,Wild Arugula,123,4,1436,"Acerola, raw, (west indian cherry)",100 g,0.3g,0.30 g,0.1g,0,7.00 mg,0,14.00 mcg,0.00 mcg,0.400 mg,0.309 mg,0.060 mg,0.020 mg,767.00 IU,0.00 mcg,0.009 mg,1677.6 mg,0,0,0,12.00 mg,0.086 mg,0.20 mg,18.00 mg,0,11.00 mg,146.00 mg,0.6 mcg,0.10 mg,0.40 g,7.69 g,0,2903
2447,3 lb Clementines,123,4,675,Papad,100 g,3.3g,3.25 g,1.1g,4mg,1745.00 mg,0.4 mg,219.00 mcg,0.00 mcg,1.472 mg,0.917 mg,0.258 mg,0.277 mg,50.00 IU,0.00 mcg,0.285 mg,0.0 mg,0.00 IU,0.05 mg,0.4 mcg,143.00 mg,0.998 mg,7.80 mg,271.00 mg,1.562 mg,385.00 mg,1000.00 mg,8.3 mcg,3.40 mg,25.56 g,59.87 g,0.00 g,2761
5884,Royal Gala Apples,24,4,675,Papad,100 g,3.3g,3.25 g,1.1g,4mg,1745.00 mg,0.4 mg,219.00 mcg,0.00 mcg,1.472 mg,0.917 mg,0.258 mg,0.277 mg,50.00 IU,0.00 mcg,0.285 mg,0.0 mg,0.00 IU,0.05 mg,0.4 mcg,143.00 mg,0.998 mg,7.80 mg,271.00 mg,1.562 mg,385.00 mg,1000.00 mg,8.3 mcg,3.40 mg,25.56 g,59.87 g,0.00 g,2845
13563,Mushroom Baby Bella,123,4,675,Papad,100 g,3.3g,3.25 g,1.1g,4mg,1745.00 mg,0.4 mg,219.00 mcg,0.00 mcg,1.472 mg,0.917 mg,0.258 mg,0.277 mg,50.00 IU,0.00 mcg,0.285 mg,0.0 mg,0.00 IU,0.05 mg,0.4 mcg,143.00 mg,0.998 mg,7.80 mg,271.00 mg,1.562 mg,385.00 mg,1000.00 mg,8.3 mcg,3.40 mg,25.56 g,59.87 g,0.00 g,1295
26723,Comice Pear,24,4,675,Papad,100 g,3.3g,3.25 g,1.1g,4mg,1745.00 mg,0.4 mg,219.00 mcg,0.00 mcg,1.472 mg,0.917 mg,0.258 mg,0.277 mg,50.00 IU,0.00 mcg,0.285 mg,0.0 mg,0.00 IU,0.05 mg,0.4 mcg,143.00 mg,0.998 mg,7.80 mg,271.00 mg,1.562 mg,385.00 mg,1000.00 mg,8.3 mcg,3.40 mg,25.56 g,59.87 g,0.00 g,4056
11512,Honey Yoghurt,120,16,361,"SILK Nog, soymilk",100 g,1.6g,1.64 g,,0,61.00 mg,0,0.00 mcg,0,0,0,0.000 mg,0,0.00 IU,0.00 mcg,0,0.0 mg,0.00 IU,0,0,16.00 mg,0,0.30 mg,0.00 mg,0,0,123.00 mg,0.0 mcg,0.00 mg,2.46 g,12.30 g,9.84 g,9427
21405,"Organic Red Radish, Bunch",83,4,361,"SILK Nog, soymilk",100 g,1.6g,1.64 g,,0,61.00 mg,0,0.00 mcg,0,0,0,0.000 mg,0,0.00 IU,0.00 mcg,0,0.0 mg,0.00 IU,0,0,16.00 mg,0,0.30 mg,0.00 mg,0,0,123.00 mg,0.0 mcg,0.00 mg,2.46 g,12.30 g,9.84 g,27226
31678,Gluten Free Cinnamon Raisin Bread,112,3,6415,"Snacks, gluten- free made with cornstarch and potato flour, Pretzels",100 g,6.7g,6.67 g,3.3g,0,1567.00 mg,2.9 mg,2.00 mcg,0.00 mcg,0.232 mg,0.031 mg,0.003 mg,0.015 mg,0.00 IU,0.00 mcg,0.051 mg,0.3 mg,0.00 IU,1.07 mg,0.5 mcg,0.00 mg,0.052 mg,0.46 mg,7.00 mg,0.065 mg,21.00 mg,69.00 mg,2.2 mcg,0.09 mg,3.52 g,78.62 g,4.22 g,2629
42796,Broccoli Pot Pie With Cheddar Cheese Sauce,42,1,6927,"SUBWAY, lettuce and tomato, steak & cheese sub on white bread with American cheese",100 g,5.3g,5.34 g,2g,24mg,444.00 mg,0,63.00 mcg,0,3.583 mg,0.440 mg,0.263 mg,0.253 mg,87.00 IU,0.58 mcg,0.194 mg,0.6 mg,0,0.40 mg,0,183.00 mg,0.086 mg,2.02 mg,22.00 mg,0.280 mg,132.00 mg,183.00 mg,17.5 mcg,1.98 mg,12.29 g,21.49 g,3.41 g,1491
41690,California Cauliflower,83,4,1720,"Coriander (cilantro) leaves, raw",100 g,0.5g,0.52 g,,0,46.00 mg,12.8 mg,62.00 mcg,0.00 mcg,1.114 mg,0.570 mg,0.162 mg,0.067 mg,6748.00 IU,0.00 mcg,0.149 mg,27.0 mg,0.00 IU,2.50 mg,310.0 mcg,67.00 mg,0.225 mg,1.77 mg,26.00 mg,0.426 mg,48.00 mg,521.00 mg,0.9 mcg,0.50 mg,2.13 g,3.67 g,0.87 g,5065
27392,Strawberry Organic Kefir,120,16,1500,"Kefir, LIFEWAY, strawberry, lowfat",100 g,0.9g,0.90 g,0.5g,5mg,37.00 mg,15.2 mg,22.00 mcg,0.00 mcg,0.105 mg,0.380 mg,0.210 mg,0.030 mg,599.00 IU,0.31 mcg,0.060 mg,1.5 mg,44.00 IU,0.06 mg,1.2 mcg,119.00 mg,0.009 mg,0.04 mg,11.00 mg,0.005 mg,96.00 mg,154.00 mg,3.6 mcg,0.44 mg,3.39 g,10.20 g,9.21 g,3700
39160,Kefir Cultured Strawberry Milk Drink,120,16,1500,"Kefir, LIFEWAY, strawberry, lowfat",100 g,0.9g,0.90 g,0.5g,5mg,37.00 mg,15.2 mg,22.00 mcg,0.00 mcg,0.105 mg,0.380 mg,0.210 mg,0.030 mg,599.00 IU,0.31 mcg,0.060 mg,1.5 mg,44.00 IU,0.06 mg,1.2 mcg,119.00 mg,0.009 mg,0.04 mg,11.00 mg,0.005 mg,96.00 mg,154.00 mg,3.6 mcg,0.44 mg,3.39 g,10.20 g,9.21 g,2584
20734,Organic Medjool Dates,117,19,268,"Chicory roots, raw",100 g,0.2g,0.20 g,,0,50.00 mg,0,23.00 mcg,0.00 mcg,0.400 mg,0.323 mg,0.030 mg,0.040 mg,6.00 IU,0.00 mcg,0.241 mg,5.0 mg,0.00 IU,0,0,41.00 mg,0.077 mg,0.80 mg,22.00 mg,0.233 mg,61.00 mg,290.00 mg,0.7 mcg,0.33 mg,1.40 g,17.51 g,8.73 g,10360
23339,Sweet Corn On The Cob,83,4,2927,"Babyfood, strained, corn and sweet potatoes",100 g,0.3g,0.28 g,0.1g,1mg,14.00 mg,10.2 mg,14.00 mcg,0.00 mcg,0.444 mg,0.323 mg,0.041 mg,0.018 mg,2496.00 IU,0.01 mcg,0.060 mg,5.0 mg,0.00 IU,0.51 mg,0.6 mcg,18.00 mg,0.051 mg,0.31 mg,10.00 mg,0.000 mg,29.00 mg,154.00 mg,1.1 mcg,0.19 mg,1.26 g,15.23 g,4.00 g,5355
29925,Sourdough Hearty Sliced Bread,112,3,1071,"Corned beef loaf, jellied",100 g,6.1g,6.10 g,2.6g,47mg,953.00 mg,0,8.00 mcg,0.00 mcg,1.760 mg,0.190 mg,0.110 mg,0.000 mg,0.00 IU,1.27 mcg,0.120 mg,0.0 mg,0,0,0,11.00 mg,0.060 mg,2.04 mg,11.00 mg,0.031 mg,73.00 mg,101.00 mg,17.2 mcg,4.09 mg,22.90 g,0.00 g,0,1124
45005,Sourdough Deli Bread,112,3,1071,"Corned beef loaf, jellied",100 g,6.1g,6.10 g,2.6g,47mg,953.00 mg,0,8.00 mcg,0.00 mcg,1.760 mg,0.190 mg,0.110 mg,0.000 mg,0.00 IU,1.27 mcg,0.120 mg,0.0 mg,0,0,0,11.00 mg,0.060 mg,2.04 mg,11.00 mg,0.031 mg,73.00 mg,101.00 mg,17.2 mcg,4.09 mg,22.90 g,0.00 g,0,2366
14897,Sweet Potato Yam,83,4,5053,"Pickles, sweet, with cauliflower onion mustard, chowchow",100 g,0.9g,0.90 g,0.1g,0,527.00 mg,4.0 mg,5.00 mcg,0.00 mcg,0.000 mg,0.067 mg,0.020 mg,0.000 mg,90.00 IU,0.00 mcg,0.010 mg,6.0 mg,0.00 IU,0.16 mg,61.6 mcg,23.00 mg,0.092 mg,1.40 mg,21.00 mg,0.085 mg,22.00 mg,200.00 mg,2.0 mcg,0.23 mg,1.50 g,26.64 g,23.88 g,6262
2519,Rice Krispies Cereal,121,14,555,Rice crackers,100 g,5g,5.00 g,,0,233.00 mg,33.4 mg,22.00 mcg,0.00 mcg,5.537 mg,1.624 mg,0.101 mg,0.436 mg,0.00 IU,0.00 mcg,0.554 mg,0.0 mg,0.00 IU,1.26 mg,2.1 mcg,0.00 mg,0.301 mg,0.00 mg,156.00 mg,4.071 mg,362.00 mg,243.00 mg,25.5 mcg,2.20 mg,10.00 g,82.64 g,0.00 g,2751
4889,Mini Peeled Carrots,83,4,555,Rice crackers,100 g,5g,5.00 g,,0,233.00 mg,33.4 mg,22.00 mcg,0.00 mcg,5.537 mg,1.624 mg,0.101 mg,0.436 mg,0.00 IU,0.00 mcg,0.554 mg,0.0 mg,0.00 IU,1.26 mg,2.1 mcg,0.00 mg,0.301 mg,0.00 mg,156.00 mg,4.071 mg,362.00 mg,243.00 mg,25.5 mcg,2.20 mg,10.00 g,82.64 g,0.00 g,2785
46541,Corn Flakes,121,14,555,Rice crackers,100 g,5g,5.00 g,,0,233.00 mg,33.4 mg,22.00 mcg,0.00 mcg,5.537 mg,1.624 mg,0.101 mg,0.436 mg,0.00 IU,0.00 mcg,0.554 mg,0.0 mg,0.00 IU,1.26 mg,2.1 mcg,0.00 mg,0.301 mg,0.00 mg,156.00 mg,4.071 mg,362.00 mg,243.00 mg,25.5 mcg,2.20 mg,10.00 g,82.64 g,0.00 g,1253
48183,Flour Tortillas,128,3,555,Rice crackers,100 g,5g,5.00 g,,0,233.00 mg,33.4 mg,22.00 mcg,0.00 mcg,5.537 mg,1.624 mg,0.101 mg,0.436 mg,0.00 IU,0.00 mcg,0.554 mg,0.0 mg,0.00 IU,1.26 mg,2.1 mcg,0.00 mg,0.301 mg,0.00 mg,156.00 mg,4.071 mg,362.00 mg,243.00 mg,25.5 mcg,2.20 mg,10.00 g,82.64 g,0.00 g,3141
2535,Shaved Parmesan,2,16,604,"Teff, cooked",100 g,0.7g,0.65 g,,0,8.00 mg,0,18.00 mcg,0.00 mcg,0.909 mg,0,0.033 mg,0.183 mg,2.00 IU,0.00 mcg,0.097 mg,0,0,0,0,49.00 mg,0.226 mg,2.05 mg,50.00 mg,2.860 mg,120.00 mg,107.00 mg,0,1.11 mg,3.87 g,19.86 g,0,2130
26665,Tandoor Baked Naan,128,3,604,"Teff, cooked",100 g,0.7g,0.65 g,,0,8.00 mg,0,18.00 mcg,0.00 mcg,0.909 mg,0,0.033 mg,0.183 mg,2.00 IU,0.00 mcg,0.097 mg,0,0,0,0,49.00 mg,0.226 mg,2.05 mg,50.00 mg,2.860 mg,120.00 mg,107.00 mg,0,1.11 mg,3.87 g,19.86 g,0,1376
48953,Lettuce Medley,123,4,1796,"Babyfood, tropical fruit medley",100 g,0.1g,0.14 g,,0,0.00 mg,3.6 mg,2.00 mcg,0.00 mcg,0.138 mg,0.076 mg,0.027 mg,0.019 mg,88.00 IU,0.00 mcg,0.039 mg,15.9 mg,0.00 IU,0.10 mg,0.8 mcg,0.00 mg,0.035 mg,0.00 mg,5.00 mg,0.039 mg,11.00 mg,141.00 mg,0.0 mcg,0.05 mg,0.31 g,12.22 g,9.78 g,1848
2643,Organic Bagged Kale Salad Mix,123,4,7336,"CAMPBELL'S CHUNKY Soups, Grilled Sirloin Steak with Hearty Vegetables Soup",100 g,0.8g,0.82 g,0.4g,4mg,363.00 mg,0,0,0,0,0,0,0,1224.00 IU,0,0,0.5 mg,0,0,0,8.00 mg,0,0.44 mg,0,0,0,0,0,0,3.27 g,7.76 g,1.63 g,1696
12743,Special K Chocolatey Delight Cereal,121,14,2622,"Candies, SPECIAL DARK Chocolate Bar",100 g,32g,32.40 g,,5mg,6.00 mg,0,0.00 mcg,0,0.000 mg,0.000 mg,0.010 mg,0.000 mg,0,0,0.000 mg,0.0 mg,0,0,0,30.00 mg,0.020 mg,2.13 mg,31.00 mg,0.000 mg,51.00 mg,502.00 mg,0.3 mcg,0.01 mg,5.54 g,60.49 g,47.56 g,1020
47941,Special K Red Berries Cereal,121,14,2622,"Candies, SPECIAL DARK Chocolate Bar",100 g,32g,32.40 g,,5mg,6.00 mg,0,0.00 mcg,0,0.000 mg,0.000 mg,0.010 mg,0.000 mg,0,0,0.000 mg,0.0 mg,0,0,0,30.00 mg,0.020 mg,2.13 mg,31.00 mg,0.000 mg,51.00 mg,502.00 mg,0.3 mcg,0.01 mg,5.54 g,60.49 g,47.56 g,2560
49079,Special K Vanilla Almond Cereal,121,14,2622,"Candies, SPECIAL DARK Chocolate Bar",100 g,32g,32.40 g,,5mg,6.00 mg,0,0.00 mcg,0,0.000 mg,0.000 mg,0.010 mg,0.000 mg,0,0,0.000 mg,0.0 mg,0,0,0,30.00 mg,0.020 mg,2.13 mg,31.00 mg,0.000 mg,51.00 mg,502.00 mg,0.3 mcg,0.01 mg,5.54 g,60.49 g,47.56 g,1063
17872,Total 2% Lowfat Plain Greek Yogurt,120,16,811,"Yogurt, lowfat, plain, Greek",100 g,1.9g,1.92 g,1.2g,10mg,34.00 mg,15.2 mg,12.00 mcg,0.00 mcg,0.197 mg,0.470 mg,0.233 mg,0.044 mg,309.00 IU,0.52 mcg,0.055 mg,0.8 mg,0.00 IU,0.04 mg,0.2 mcg,115.00 mg,0.021 mg,0.04 mg,11.00 mg,0.007 mg,137.00 mg,141.00 mg,12.4 mcg,0.60 mg,9.95 g,3.94 g,3.56 g,16246
7079,Organic Alfalfa Sprouts,83,4,850,"Alfalfa seeds, raw, sprouted",100 g,0.7g,0.69 g,0.1g,0,6.00 mg,14.4 mg,36.00 mcg,0.00 mcg,0.481 mg,0.563 mg,0.126 mg,0.076 mg,155.00 IU,0.00 mcg,0.034 mg,8.2 mg,0.00 IU,0.02 mg,30.5 mcg,32.00 mg,0.157 mg,0.96 mg,27.00 mg,0.188 mg,70.00 mg,79.00 mg,0.6 mcg,0.92 mg,3.99 g,2.10 g,0.20 g,1626
